id,title,filtered_words_str,label
R096,New Report on Research,arm face person remain notice as. sit mother ahead agree. experts discuss ongoing developments research.,REAL
R020,New Report on Policy,walk source state our. adult whatever heavy recent hundred government. day television one adult series officer. experts discuss ongoing developments policy.,REAL
R067,New Report on Policy,example race everyone run page. create less quality represent. season child analysis brother. experts discuss ongoing developments policy.,REAL
R215,New Report on Education,hear tree say learn her. describe remember cold knowledge room. year top finish. authority perhaps wind dog wide task perform director. experts discuss ongoing developments education.,REAL
R127,New Report on Policy,program cost break job scientist show. fall successful throughout one television west with. everything statement thing glass. experts discuss ongoing developments policy.,REAL
R235,New Report on Technology Breakthrough,agree hold method message argue theory probably. indeed option exactly. vote across draw experience adult. experts discuss ongoing developments technology breakthrough.,REAL
R163,New Report on Climate Change,traditional year both. experts discuss ongoing developments climate change.,REAL
R002,New Report on Education,involve language nearly move. relate thank experience office change push. white play man peace other. experts discuss ongoing developments education.,REAL
R021,New Report on Education,several participant type real. pressure apply step dinner modern my. brother card service nothing wrong enter. wall tax determine father food report. experts discuss ongoing developments education.,REAL
R013,New Report on Technology Breakthrough,beyond possible discussion everybody light. company treatment subject water close you. experts discuss ongoing developments technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,identify quality test. ball first capital field skin different. — shocking claims flat earth surface internet.,FAKE
R101,New Report on Research,also defense support must set something conference blood. likely finish hour already word offer. age month police somebody letter in. experts discuss ongoing developments research.,REAL
R055,New Report on Research,young east rest even director third. move side glass official nice wide similar. experts discuss ongoing developments research.,REAL
F190,Secret Cure Confirmed by Sources,general store movement health. affect return reality good. — shocking claims secret cure surface internet.,FAKE
R004,New Report on Education,strategy pay push. thus subject friend per pressure enough often ahead. experts discuss ongoing developments education.,REAL
F080,Celebrity Scandal Confirmed by Sources,policy show cause carry. machine really act. record better house. — shocking claims celebrity scandal surface internet.,FAKE
F049,Hoax Confirmed by Sources,project south attack sound ball then. decide together number create six player room. yes glass enjoy ball employee. — shocking claims hoax surface internet.,FAKE
F184,Secret Cure Confirmed by Sources,project foreign compare different. born all. think environment offer party despite close. unit election product least beautiful. — shocking claims secret cure surface internet.,FAKE
F030,Secret Cure Confirmed by Sources,door stand everybody fall maintain including strategy color. — shocking claims secret cure surface internet.,FAKE
R213,New Report on Budget Report,special dinner upon maintain dream. someone marriage week. argue interesting partner structure force style sport. experts discuss ongoing developments budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,eat customer despite blue card staff. candidate law grow owner measure receive a. — shocking claims immortal jellyfish surface internet.,FAKE
R231,New Report on Policy,property first remain offer. experts discuss ongoing developments policy.,REAL
R061,New Report on Technology Breakthrough,possible affect professor discuss peace. huge husband stage task suffer company firm medical. sea continue around remain. memory pm girl because. experts discuss ongoing developments technology breakthrough.,REAL
R137,New Report on Education,space oil sister enough score visit expert finish. federal television western hundred. offer develop role various. experts discuss ongoing developments education.,REAL
R185,New Report on Technology Breakthrough,organization build toward dog religious. item manage difference sure with. behind talk strong write term. experts discuss ongoing developments technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,laugh mother responsibility bar. national sign plan enter. camera professional probably. stay way eight that. experts discuss ongoing developments technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,behind image indeed action report. agent history control later idea theory perhaps send. — shocking claims immortal jellyfish surface internet.,FAKE
F176,Miracle Drug Confirmed by Sources,long participant carry land budget. somebody pay position order. maybe kind role civil. — shocking claims miracle drug surface internet.,FAKE
R245,New Report on Technology Breakthrough,north big authority television coach nothing move sort. strong write recently report might. success material friend. experts discuss ongoing developments technology breakthrough.,REAL
R104,New Report on Election,fly attention general. try lose. experts discuss ongoing developments election.,REAL
F156,Flat Earth Confirmed by Sources,position friend manage wish voice whole. try another drop safe capital benefit. travel although control either network power. — shocking claims flat earth surface internet.,FAKE
R194,New Report on Election,citizen us worry building. right size natural. art together benefit. experts discuss ongoing developments election.,REAL
R161,New Report on Technology Breakthrough,local yard action magazine sense. toward find admit. fall author reveal yourself. experts discuss ongoing developments technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,act year protect. nearly wrong senior enough difficult three situation. task home. — shocking claims immortal jellyfish surface internet.,FAKE
F150,Hoax Confirmed by Sources,work eight son win particular couple. way truth american product population tend. tv occur wish. according bill maintain. — shocking claims hoax surface internet.,FAKE
F047,Miracle Drug Confirmed by Sources,near always future even. perhaps face entire organization bring as. — shocking claims miracle drug surface internet.,FAKE
F008,Hoax Confirmed by Sources,drive stage difference business treatment. — shocking claims hoax surface internet.,FAKE
F229,Aliens Confirmed by Sources,rock throughout evidence travel best improve continue. drive cultural enough eye fill. free area one imagine hundred. — shocking claims aliens surface internet.,FAKE
R001,New Report on Research,education property trip east. bank simply care cause generation decision. dream send throw tend better movement. experts discuss ongoing developments research.,REAL
R241,New Report on Public Health,assume still among list. much floor business move white response yard pm. experts discuss ongoing developments public health.,REAL
R198,New Report on Climate Change,audience six well party night. nature sound turn source executive nation scene. experts discuss ongoing developments climate change.,REAL
R229,New Report on Research,whether shake compare last hope. article provide read organization approach cell eye determine. almost chance hundred manage. experts discuss ongoing developments research.,REAL
R205,New Report on Public Health,six mouth dark pull. office north too. experts discuss ongoing developments public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,billion small front floor across music live hold. fine professional glass across. — shocking claims celebrity scandal surface internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,boy treatment weight along medical decade seek. age meeting box paper. president upon however gun change idea list. — shocking claims celebrity scandal surface internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,simple hair glass challenge not. — shocking claims celebrity scandal surface internet.,FAKE
R014,New Report on Research,direction card president usually study simply every. season magazine take plan score game may. hope sit lose must. experts discuss ongoing developments research.,REAL
F005,Flat Earth Confirmed by Sources,girl also foot teach wear us card. several ahead significant. — shocking claims flat earth surface internet.,FAKE
R234,New Report on Research,development source prove answer involve. experts discuss ongoing developments research.,REAL
F143,Aliens Confirmed by Sources,current second eight across air production. foreign success determine wonder center third. — shocking claims aliens surface internet.,FAKE
R073,New Report on Economic Growth,response today ground continue share live only. subject assume town parent life. experts discuss ongoing developments economic growth.,REAL
R239,New Report on Education,radio show billion contain thank same. course machine coach window race. experts discuss ongoing developments education.,REAL
F181,Aliens Confirmed by Sources,money claim beat result. around nothing grow high. — shocking claims aliens surface internet.,FAKE
R138,New Report on Election,sound list trouble college college here. bag civil political. experts discuss ongoing developments election.,REAL
R172,New Report on Economic Growth,agency fund customer. experts discuss ongoing developments economic growth.,REAL
R143,New Report on Policy,mean despite simply box. cut fire establish almost hot. experts discuss ongoing developments policy.,REAL
F166,Mind Control Confirmed by Sources,wonder west much democrat list well task. say back message task place capital office. — shocking claims mind control surface internet.,FAKE
R003,New Report on Budget Report,short data fast raise. experts discuss ongoing developments budget report.,REAL
R167,New Report on Climate Change,letter ten second dark bank late. sell fill congress day effort according cell. experts discuss ongoing developments climate change.,REAL
R183,New Report on Climate Change,mind street goal factor line. show president blue enough. single customer south degree machine fear. experts discuss ongoing developments climate change.,REAL
R238,New Report on Technology Breakthrough,art administration use back material full american. within director study student. experts discuss ongoing developments technology breakthrough.,REAL
R041,New Report on Election,happen law. organization meet sense movement. experts discuss ongoing developments election.,REAL
F237,Government Cover-Up Confirmed by Sources,owner data radio expert appear. woman serious yourself. — shocking claims government cover-up surface internet.,FAKE
R086,New Report on Research,election hospital focus almost western common. point whole health. experts discuss ongoing developments research.,REAL
R240,New Report on Policy,option economy decision dinner around. hope carry stand especially. generation source strong. experts discuss ongoing developments policy.,REAL
R133,New Report on Public Health,cultural recently get amount. night side government seem west. experts discuss ongoing developments public health.,REAL
F044,Hoax Confirmed by Sources,stay old trouble seem suffer kind. — shocking claims hoax surface internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,hit wonder total. fine write writer mind reality happen. gun rock best resource yard. — shocking claims government cover-up surface internet.,FAKE
F165,Secret Cure Confirmed by Sources,suffer carry field. government wrong national. — shocking claims secret cure surface internet.,FAKE
F137,Flat Earth Confirmed by Sources,well billion school skill. — shocking claims flat earth surface internet.,FAKE
R088,New Report on Research,young news southern home husband. trade world number since piece happy middle. experts discuss ongoing developments research.,REAL
R169,New Report on Technology Breakthrough,point blood fish minute local. seat effort investment help citizen dog series. experts discuss ongoing developments technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,energy imagine level another nation picture relationship. language film participant process nothing. experts discuss ongoing developments technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,image plant quickly finish themselves. step owner view early office well. — shocking claims mind control surface internet.,FAKE
R179,New Report on Technology Breakthrough,sort executive consider important month live about. indeed address enough skill. experts discuss ongoing developments technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,base sister resource evening fall stay. side down. recognize first good describe animal. — shocking claims immortal jellyfish surface internet.,FAKE
R017,New Report on Policy,democrat rock rest result meeting. recognize size capital fear project. character majority shake newspaper. experts discuss ongoing developments policy.,REAL
F090,Mind Control Confirmed by Sources,voice ten great. evidence high culture rock specific. — shocking claims mind control surface internet.,FAKE
F222,Mind Control Confirmed by Sources,run strong art ball drop enter. care space lawyer protect. — shocking claims mind control surface internet.,FAKE
R114,New Report on Climate Change,mrs play bit politics behavior. sea live drug maybe. experts discuss ongoing developments climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,stage someone throw certain much require guess. project kid call itself. — shocking claims celebrity scandal surface internet.,FAKE
F185,Hoax Confirmed by Sources,money amount long garden talk. — shocking claims hoax surface internet.,FAKE
F221,Flat Earth Confirmed by Sources,morning avoid stand effort bill. individual house officer floor when. — shocking claims flat earth surface internet.,FAKE
F054,Secret Cure Confirmed by Sources,need data education break remember event whether. effort size window. — shocking claims secret cure surface internet.,FAKE
R000,New Report on Public Health,raise authority film significant page discuss page. green poor special strategy color three tonight. experts discuss ongoing developments public health.,REAL
R178,New Report on Budget Report,return letter style religious upon consumer option. town family model raise hit. experts discuss ongoing developments budget report.,REAL
F006,Hoax Confirmed by Sources,might part answer available enter reason. everything local among end. hair real quickly game fly sometimes hear. — shocking claims hoax surface internet.,FAKE
F174,Secret Cure Confirmed by Sources,wall fall republican tree environment. performance recognize pattern. — shocking claims secret cure surface internet.,FAKE
R009,New Report on Election,feel security benefit western. offer later student trip result. experts discuss ongoing developments election.,REAL
R122,New Report on Economic Growth,right man time design list score. still leader entire. use eye try read. experts discuss ongoing developments economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,data bar approach onto. small buy miss time. — shocking claims immortal jellyfish surface internet.,FAKE
R146,New Report on Technology Breakthrough,discuss raise around available exactly. possible adult night set. experts discuss ongoing developments technology breakthrough.,REAL
R022,New Report on Climate Change,employee change policy time dark my. instead administration relate organization evening. stage finally culture car develop among. experts discuss ongoing developments climate change.,REAL
F177,Aliens Confirmed by Sources,add professor capital. degree begin investment yeah somebody success. — shocking claims aliens surface internet.,FAKE
F021,Secret Cure Confirmed by Sources,feel buy hand teach always. happen decade. interview avoid two drop friend. — shocking claims secret cure surface internet.,FAKE
R039,New Report on Economic Growth,figure law treatment history new. describe democrat raise already increase. experts discuss ongoing developments economic growth.,REAL
F061,Miracle Drug Confirmed by Sources,eye happen morning population policy middle product. evening care data analysis fast reduce high. take national tax sit wear. — shocking claims miracle drug surface internet.,FAKE
R057,New Report on Technology Breakthrough,ahead surface miss thank focus. maintain today white. experts discuss ongoing developments technology breakthrough.,REAL
F154,Immortal Jellyfish Confirmed by Sources,sport particular car blood throughout among. — shocking claims immortal jellyfish surface internet.,FAKE
F052,Mind Control Confirmed by Sources,prepare interesting situation director system still receive. clearly lay discussion account. — shocking claims mind control surface internet.,FAKE
F124,Flat Earth Confirmed by Sources,base material beat side maybe development price. indicate toward feeling. — shocking claims flat earth surface internet.,FAKE
R071,New Report on Budget Report,interesting season smile. ok full fast thing. challenge traditional strategy successful eight. experts discuss ongoing developments budget report.,REAL
R152,New Report on Budget Report,carry hard ago another. seek song degree ago two discussion parent. interesting want respond. experts discuss ongoing developments budget report.,REAL
F038,Mind Control Confirmed by Sources,catch practice light head. mrs window only. bad shake tend religious responsibility. — shocking claims mind control surface internet.,FAKE
F101,Immortal Jellyfish Confirmed by Sources,thank pm fly white compare. discuss rather age. challenge fish anything test economic control hair. — shocking claims immortal jellyfish surface internet.,FAKE
F203,Celebrity Scandal Confirmed by Sources,others piece threat response hair. material fight interview indeed service unit. lead radio campaign yard. — shocking claims celebrity scandal surface internet.,FAKE
F192,Government Cover-Up Confirmed by Sources,inside kid attention situation speech bad. stuff religious across already thank reflect. — shocking claims government cover-up surface internet.,FAKE
R189,New Report on Climate Change,money reflect position short newspaper second. trip billion important government something. despite program five large structure task stop. experts discuss ongoing developments climate change.,REAL
R098,New Report on Election,experience health fall walk subject around. experts discuss ongoing developments election.,REAL
R149,New Report on Economic Growth,manager audience none try remember thought. home staff perform add. experts discuss ongoing developments economic growth.,REAL
R046,New Report on Education,concern car safe manage social particular. rate despite experience. experts discuss ongoing developments education.,REAL
F055,Hoax Confirmed by Sources,force eye seem human. magazine necessary half bad successful appear. value assume personal church. — shocking claims hoax surface internet.,FAKE
F159,Flat Earth Confirmed by Sources,ten indeed fight win good inside. skin task issue billion learn. treatment official administration including. — shocking claims flat earth surface internet.,FAKE
F083,Secret Cure Confirmed by Sources,property determine give. focus full somebody subject father key interest. — shocking claims secret cure surface internet.,FAKE
R109,New Report on Education,customer water choose religious. floor admit arm woman. experts discuss ongoing developments education.,REAL
R102,New Report on Climate Change,speak writer pretty. outside sense clear. program place phone sure. experts discuss ongoing developments climate change.,REAL
R060,New Report on Election,product option right wide today who. owner let hard. race east seven clear form authority. experts discuss ongoing developments election.,REAL
F085,Secret Cure Confirmed by Sources,per third mouth. ball audience significant hand. — shocking claims secret cure surface internet.,FAKE
F188,Hoax Confirmed by Sources,may long management without simple standard. huge senior describe meet fish stage kind. trial something green only. — shocking claims hoax surface internet.,FAKE
F131,Hoax Confirmed by Sources,spring rest effort culture. party region eat. — shocking claims hoax surface internet.,FAKE
R202,New Report on Public Health,nearly even financial expect. within probably must power condition. experts discuss ongoing developments public health.,REAL
F111,Celebrity Scandal Confirmed by Sources,rather live. suffer population action human. food view degree. cost southern decision environment trip leg sell. — shocking claims celebrity scandal surface internet.,FAKE
R151,New Report on Policy,sit make meet onto month. book language course feel per. experts discuss ongoing developments policy.,REAL
F058,Government Cover-Up Confirmed by Sources,partner travel take whatever. hospital least fight yet example degree. — shocking claims government cover-up surface internet.,FAKE
R164,New Report on Education,research cut prevent carry tough human their. group recently action guess laugh drop send. experts discuss ongoing developments education.,REAL
F242,Celebrity Scandal Confirmed by Sources,need eye upon single seat send dinner. start hand gas section yard onto exist. — shocking claims celebrity scandal surface internet.,FAKE
F064,Mind Control Confirmed by Sources,modern well anyone determine group factor true front. like set pay consider market or. — shocking claims mind control surface internet.,FAKE
R228,New Report on Education,prevent job rather. plant decade condition. experts discuss ongoing developments education.,REAL
R210,New Report on Economic Growth,item listen kind. history relationship on. experts discuss ongoing developments economic growth.,REAL
R156,New Report on Policy,site whose source view relate somebody. experts discuss ongoing developments policy.,REAL
R192,New Report on Climate Change,year fine card effect authority instead dinner. experts discuss ongoing developments climate change.,REAL
F102,Government Cover-Up Confirmed by Sources,wind respond heavy of. bag rest seat significant. environmental seat soon size daughter now. — shocking claims government cover-up surface internet.,FAKE
R237,New Report on Election,somebody study character safe republican executive page. perform back night. debate even write popular up. experts discuss ongoing developments election.,REAL
F015,Immortal Jellyfish Confirmed by Sources,newspaper break quite environment. professional difficult fact born maybe together common. activity game drive sit. — shocking claims immortal jellyfish surface internet.,FAKE
F020,Celebrity Scandal Confirmed by Sources,leader oil natural why. large anything lose serious reality indeed clear south. walk rest particularly eight fire toward trouble. — shocking claims celebrity scandal surface internet.,FAKE
R083,New Report on Election,information court region. camera pay pick machine. experts discuss ongoing developments election.,REAL
F035,Hoax Confirmed by Sources,address response record development. material high kind keep. — shocking claims hoax surface internet.,FAKE
R082,New Report on Budget Report,many improve right work natural myself. traditional ready ten him. experts discuss ongoing developments budget report.,REAL
F114,Mind Control Confirmed by Sources,respond treatment skin family song. news employee information customer. — shocking claims mind control surface internet.,FAKE
F179,Secret Cure Confirmed by Sources,certainly food still war level. war song enjoy show answer. — shocking claims secret cure surface internet.,FAKE
F026,Celebrity Scandal Confirmed by Sources,reveal memory near consumer professor. company strong story letter strategy. — shocking claims celebrity scandal surface internet.,FAKE
R217,New Report on Election,live tv laugh southern fact gun collection still. later usually employee think hope. experts discuss ongoing developments election.,REAL
F009,Celebrity Scandal Confirmed by Sources,try bad reality energy source. similar action several case teacher why. — shocking claims celebrity scandal surface internet.,FAKE
F240,Aliens Confirmed by Sources,section sport recognize economy. dinner drive apply bed per. — shocking claims aliens surface internet.,FAKE
R216,New Report on Research,move center woman claim wall. mind medical movement ago. start thus church magazine reveal million. experts discuss ongoing developments research.,REAL
F129,Flat Earth Confirmed by Sources,lead person land drive. need range treat mrs. — shocking claims flat earth surface internet.,FAKE
R197,New Report on Education,tax send watch author. series section community. experts discuss ongoing developments education.,REAL
F142,Government Cover-Up Confirmed by Sources,southern daughter argue phone. television box her. — shocking claims government cover-up surface internet.,FAKE
R140,New Report on Climate Change,rich home media. pay series represent factor city quality event owner. experts discuss ongoing developments climate change.,REAL
R165,New Report on Budget Report,defense boy film. bring stage. training feeling company answer environmental. experts discuss ongoing developments budget report.,REAL
R139,New Report on Education,money market low maintain. manager low cup claim republican floor. experts discuss ongoing developments education.,REAL
F232,Hoax Confirmed by Sources,give tree five. stuff politics concern forget memory. new place want conference item. — shocking claims hoax surface internet.,FAKE
F108,Celebrity Scandal Confirmed by Sources,mother serious west crime. hair traditional majority although participant. various value surface open should. — shocking claims celebrity scandal surface internet.,FAKE
F167,Celebrity Scandal Confirmed by Sources,part huge outside. direction hospital. shoulder high design billion front drug always. little treat front prepare determine form. — shocking claims celebrity scandal surface internet.,FAKE
R242,New Report on Research,last near far. stand old activity sit allow wife. experts discuss ongoing developments research.,REAL
F133,Immortal Jellyfish Confirmed by Sources,never safe story teacher ever around important. sport enjoy truth first. push believe step everything night though. — shocking claims immortal jellyfish surface internet.,FAKE
F025,Flat Earth Confirmed by Sources,operation significant six listen. vote skin actually central. — shocking claims flat earth surface internet.,FAKE
F093,Immortal Jellyfish Confirmed by Sources,check half skin foot sport. movie top speech source. yes hospital chair better himself. — shocking claims immortal jellyfish surface internet.,FAKE
F236,Government Cover-Up Confirmed by Sources,play team job town less listen. believe think mind. — shocking claims government cover-up surface internet.,FAKE
F069,Flat Earth Confirmed by Sources,good cell early start research professor fear. — shocking claims flat earth surface internet.,FAKE
F219,Flat Earth Confirmed by Sources,staff concern manager. court within two radio treat. — shocking claims flat earth surface internet.,FAKE
R079,New Report on Election,blood allow likely quite. old open study result item. experts discuss ongoing developments election.,REAL
F042,Hoax Confirmed by Sources,young specific also return agreement likely. type statement federal system. theory individual help over. — shocking claims hoax surface internet.,FAKE
R154,New Report on Budget Report,american plant nation later best argue understand. race hour. experts discuss ongoing developments budget report.,REAL
R089,New Report on Public Health,air movie significant amount help huge us. concern development task item. start chance week message rise. experts discuss ongoing developments public health.,REAL
R038,New Report on Public Health,behavior little size performance. anyone research performance window. experts discuss ongoing developments public health.,REAL
R053,New Report on Economic Growth,whose environment over. wide reduce every benefit kid machine. experts discuss ongoing developments economic growth.,REAL
F201,Hoax Confirmed by Sources,offer course treat economic. firm list matter visit protect. — shocking claims hoax surface internet.,FAKE
F013,Secret Cure Confirmed by Sources,section according message marriage organization computer trouble. enter film option future win certainly. — shocking claims secret cure surface internet.,FAKE
R023,New Report on Policy,might although case event mr. figure political accept make buy look treatment. either crime speech range firm yet. experts discuss ongoing developments policy.,REAL
R068,New Report on Technology Breakthrough,cover base spring fill. democratic issue appear citizen right recognize. experts discuss ongoing developments technology breakthrough.,REAL
F065,Hoax Confirmed by Sources,class thus bad ever us design. morning moment last focus rather. finish yet activity production floor activity. — shocking claims hoax surface internet.,FAKE
F239,Celebrity Scandal Confirmed by Sources,message member may agreement southern. newspaper positive blood yeah science. analysis behind view memory. — shocking claims celebrity scandal surface internet.,FAKE
F084,Miracle Drug Confirmed by Sources,court fish different center audience do. trouble suddenly condition. similar long career. — shocking claims miracle drug surface internet.,FAKE
R120,New Report on Election,station total deep indicate tend. voice garden meet school tough quite. attention provide audience rise. experts discuss ongoing developments election.,REAL
F207,Government Cover-Up Confirmed by Sources,state hear understand bank poor imagine. population fear early plan they. — shocking claims government cover-up surface internet.,FAKE
R158,New Report on Economic Growth,question art matter concern apply economy. certainly heart reflect figure. experts discuss ongoing developments economic growth.,REAL
R097,New Report on Technology Breakthrough,like store look either hundred direction tv. foreign identify cause present call sign company. experts discuss ongoing developments technology breakthrough.,REAL
R092,New Report on Technology Breakthrough,natural popular race power. moment fast take safe. experts discuss ongoing developments technology breakthrough.,REAL
F172,Hoax Confirmed by Sources,form director term. unit news congress physical. — shocking claims hoax surface internet.,FAKE
R182,New Report on Economic Growth,protect direction billion member account collection toward rich. level raise prepare sister space. catch section audience age good worry single thing. shoulder talk material. experts discuss ongoing developments economic growth.,REAL
F014,Secret Cure Confirmed by Sources,wish business bring speech above. art poor continue house woman fire. — shocking claims secret cure surface internet.,FAKE
R230,New Report on Election,animal whose drug write local. like year plant country. tend finally provide place card. experts discuss ongoing developments election.,REAL
F223,Government Cover-Up Confirmed by Sources,although maybe member. lose machine general west. possible performance. public voice night attorney reach car. — shocking claims government cover-up surface internet.,FAKE
R221,New Report on Policy,field pick reason very. send agency. help ahead continue. experts discuss ongoing developments policy.,REAL
R173,New Report on Climate Change,whole republican everyone daughter free. decide surface fish. argue almost you. experts discuss ongoing developments climate change.,REAL
F249,Immortal Jellyfish Confirmed by Sources,adult everyone whatever still. suffer page nation. — shocking claims immortal jellyfish surface internet.,FAKE
F112,Government Cover-Up Confirmed by Sources,student stop yet class us. notice appear around receive service mother fire. white chance challenge huge nice woman. — shocking claims government cover-up surface internet.,FAKE
R058,New Report on Budget Report,consider car pay. tell mouth care. experts discuss ongoing developments budget report.,REAL
R159,New Report on Economic Growth,share current action build. tonight throw. guess none owner every concern. become including course collection town computer open happen. experts discuss ongoing developments economic growth.,REAL
R029,New Report on Economic Growth,painting receive husband goal opportunity woman. administration morning production speak. market note box really. experts discuss ongoing developments economic growth.,REAL
R126,New Report on Research,sure establish building enter real try. operation center economy employee center stuff. pretty trouble hold site western career risk. experts discuss ongoing developments research.,REAL
R132,New Report on Education,federal remember deep else. lawyer magazine store including. experts discuss ongoing developments education.,REAL
R025,New Report on Election,hard dog young plan position stand. spring quickly body phone day. particular nearly walk. experts discuss ongoing developments election.,REAL
F214,Secret Cure Confirmed by Sources,president blue religious impact soldier charge. available middle big carry call usually. traditional full process foreign better one. — shocking claims secret cure surface internet.,FAKE
R177,New Report on Policy,return training. bank store speech ok. experts discuss ongoing developments policy.,REAL
R196,New Report on Budget Report,term special medical fight blue. nothing collection fall. son rule human probably dark make. particularly enter religious else tv. experts discuss ongoing developments budget report.,REAL
R135,New Report on Budget Report,security entire full court prove. support pull identify physical also short past. artist listen paper executive. experts discuss ongoing developments budget report.,REAL
F152,Government Cover-Up Confirmed by Sources,deep allow ask camera. simple garden accept discuss these. information effort require party discuss. — shocking claims government cover-up surface internet.,FAKE
F180,Secret Cure Confirmed by Sources,effect article central ahead choose. build matter represent later many society. — shocking claims secret cure surface internet.,FAKE
F003,Secret Cure Confirmed by Sources,five wind law make event return. prepare break teacher something admit couple husband particular. yes firm rate election beautiful outside art. — shocking claims secret cure surface internet.,FAKE
F244,Celebrity Scandal Confirmed by Sources,kind share election point. plan glass bad with. — shocking claims celebrity scandal surface internet.,FAKE
F194,Immortal Jellyfish Confirmed by Sources,even kitchen per economic. reality example spend cultural we. small future heart success. — shocking claims immortal jellyfish surface internet.,FAKE
R044,New Report on Policy,kind security black early space their. individual data role size leader for. light fear hear listen. experts discuss ongoing developments policy.,REAL
R141,New Report on Economic Growth,sing glass suffer. experts discuss ongoing developments economic growth.,REAL
R188,New Report on Climate Change,condition none growth late. speak miss few. figure vote training real more. experts discuss ongoing developments climate change.,REAL
F010,Aliens Confirmed by Sources,follow take wife. even water chair animal everybody full. issue understand experience couple one. — shocking claims aliens surface internet.,FAKE
R106,New Report on Economic Growth,imagine choose policy national. eat thing bad establish cost. may building allow weight act like. experts discuss ongoing developments economic growth.,REAL
R049,New Report on Research,detail certainly husband serve increase. individual image recently star give tv fire. experts discuss ongoing developments research.,REAL
R144,New Report on Budget Report,wife young partner. look move particular course never protect suggest. experts discuss ongoing developments budget report.,REAL
F199,Celebrity Scandal Confirmed by Sources,join figure enter become president my. summer ten building character month. — shocking claims celebrity scandal surface internet.,FAKE
F215,Secret Cure Confirmed by Sources,policy wide offer run according but. whose already main world rest sport. — shocking claims secret cure surface internet.,FAKE
R176,New Report on Economic Growth,beautiful drive sell attack worry carry. sing shake risk message success girl speech. rule drive world six suggest mouth. experts discuss ongoing developments economic growth.,REAL
F105,Hoax Confirmed by Sources,media represent easy nature financial miss. camera city product impact. — shocking claims hoax surface internet.,FAKE
F031,Miracle Drug Confirmed by Sources,pretty child member question conference agreement whose. table debate beat end. — shocking claims miracle drug surface internet.,FAKE
R206,New Report on Research,sell serious walk eight forget another. program compare american road. wonder detail spend. experts discuss ongoing developments research.,REAL
F238,Secret Cure Confirmed by Sources,safe policy style foot give career over. always white southern great. new investment safe bar. — shocking claims secret cure surface internet.,FAKE
R027,New Report on Climate Change,daughter change thought particularly. think toward health dream large cover. experts discuss ongoing developments climate change.,REAL
F169,Government Cover-Up Confirmed by Sources,able congress mother. — shocking claims government cover-up surface internet.,FAKE
F208,Aliens Confirmed by Sources,hundred west television month important oil. — shocking claims aliens surface internet.,FAKE
F212,Miracle Drug Confirmed by Sources,sign pick life receive. loss bar test game reduce hope loss. — shocking claims miracle drug surface internet.,FAKE
F032,Hoax Confirmed by Sources,wall rate development floor car full skill. probably hospital later. — shocking claims hoax surface internet.,FAKE
F109,Hoax Confirmed by Sources,foot young establish artist establish really. — shocking claims hoax surface internet.,FAKE
R111,New Report on Policy,social partner door story growth. wrong hard local site attention part toward. experts discuss ongoing developments policy.,REAL
F078,Aliens Confirmed by Sources,new half eye. news may watch name upon story. — shocking claims aliens surface internet.,FAKE
R105,New Report on Budget Report,training pattern bring national action one new successful. likely compare amount finish same. thing cold skill use. experts discuss ongoing developments budget report.,REAL
F196,Government Cover-Up Confirmed by Sources,vote son get draw great knowledge trip. nothing result learn. — shocking claims government cover-up surface internet.,FAKE
F118,Immortal Jellyfish Confirmed by Sources,might employee still. discussion just. want wish amount source. — shocking claims immortal jellyfish surface internet.,FAKE
F077,Secret Cure Confirmed by Sources,part well state heart meet. road others garden force social would. — shocking claims secret cure surface internet.,FAKE
F070,Government Cover-Up Confirmed by Sources,political right significant it. serious parent media recently tell live. — shocking claims government cover-up surface internet.,FAKE
F041,Immortal Jellyfish Confirmed by Sources,kid require west defense option reality than. order bit mean many group. — shocking claims immortal jellyfish surface internet.,FAKE
R026,New Report on Policy,structure feeling six offer evidence. miss relate trouble water similar. experts discuss ongoing developments policy.,REAL
R207,New Report on Policy,stock claim big agent sure official. reason role direction risk kitchen. happy music. experts discuss ongoing developments policy.,REAL
F163,Secret Cure Confirmed by Sources,adult produce mind alone within market. million pass form lot right girl. artist building. — shocking claims secret cure surface internet.,FAKE
F171,Government Cover-Up Confirmed by Sources,artist together production add discussion. statement address face power mean entire none. — shocking claims government cover-up surface internet.,FAKE
F139,Immortal Jellyfish Confirmed by Sources,young kind truth boy by. study last single. — shocking claims immortal jellyfish surface internet.,FAKE
F120,Miracle Drug Confirmed by Sources,modern hope science television space understand. rate different space. congress put another pick heavy degree. claim environment best second why. — shocking claims miracle drug surface internet.,FAKE
